source,target,layer,assembly_id,weight,weight_newman,group_ids,group_names,group_size,shared_count,overlap_start,overlap_end,dates_assumed
TNP-00694,TNP-00787,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00694,TNP-00789,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00697,TNP-00754,shared_constituency,ADV-2005,1,1,TNC-5efbab939d98,بنزرت,2,1,,2011-03-23,true
TNP-00701,TNP-00712,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00701,TNP-00722,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00701,TNP-00725,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00701,TNP-00727,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00701,TNP-00747,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00701,TNP-00749,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00701,TNP-00762,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00701,TNP-00763,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00701,TNP-00771,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00701,TNP-00787,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00701,TNP-00789,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00702,TNP-00748,shared_constituency,ADV-2005,1,1,TNC-b364cf54c813,مدنين,2,1,,2011-03-23,true
TNP-00703,TNP-00706,shared_constituency,ADV-2005,1,1,TNC-e430a90af249,بن عروس,2,1,,2011-03-23,true
TNP-00704,TNP-00757,shared_constituency,ADV-2005,1,1,TNC-abd4ed8c0195,القصرين,2,1,,2011-03-23,true
TNP-00712,TNP-00722,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00712,TNP-00725,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00712,TNP-00727,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00712,TNP-00747,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00712,TNP-00749,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00712,TNP-00762,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00712,TNP-00763,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00712,TNP-00771,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00712,TNP-00787,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00712,TNP-00789,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00717,TNP-00723,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00717,TNP-00726,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00717,TNP-00734,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00717,TNP-00738,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00717,TNP-00739,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00717,TNP-00741,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00717,TNP-00753,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00717,TNP-00755,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00717,TNP-00756,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00717,TNP-00759,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00717,TNP-00766,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00717,TNP-00783,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00717,TNP-00788,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00720,TNP-00742,shared_constituency,ADV-2005,1,1,TNC-09d562a5391e,المنستير,2,1,,2011-03-23,true
TNP-00722,TNP-00725,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00722,TNP-00727,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00722,TNP-00747,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00722,TNP-00749,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00722,TNP-00762,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00722,TNP-00763,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00722,TNP-00771,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00722,TNP-00787,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00722,TNP-00789,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00723,TNP-00726,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00723,TNP-00734,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00723,TNP-00738,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00723,TNP-00739,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00723,TNP-00741,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00723,TNP-00753,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00723,TNP-00755,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00723,TNP-00756,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00723,TNP-00759,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00723,TNP-00766,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00723,TNP-00783,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00723,TNP-00788,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00725,TNP-00727,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00725,TNP-00747,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00725,TNP-00749,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00725,TNP-00762,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00725,TNP-00763,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00725,TNP-00771,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00725,TNP-00787,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00725,TNP-00789,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00726,TNP-00734,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00726,TNP-00738,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00726,TNP-00739,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00726,TNP-00741,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00726,TNP-00753,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00726,TNP-00755,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00726,TNP-00756,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00726,TNP-00759,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00726,TNP-00766,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00726,TNP-00783,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00726,TNP-00788,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00727,TNP-00747,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00727,TNP-00749,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00727,TNP-00762,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00727,TNP-00763,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00727,TNP-00771,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00727,TNP-00787,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00727,TNP-00789,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00729,TNP-00736,shared_constituency,ADV-2005,1,1,TNC-37109002e031,تونس,2,1,,2011-03-23,true
TNP-00732,TNP-00773,shared_constituency,ADV-2005,1,1,TNC-c28a3e3bd297,القيروان,2,1,,2011-03-23,true
TNP-00734,TNP-00738,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00734,TNP-00739,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00734,TNP-00741,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00734,TNP-00753,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00734,TNP-00755,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00734,TNP-00756,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00734,TNP-00759,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00734,TNP-00766,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00734,TNP-00783,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00734,TNP-00788,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00738,TNP-00739,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00738,TNP-00741,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00738,TNP-00753,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00738,TNP-00755,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00738,TNP-00756,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00738,TNP-00759,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00738,TNP-00766,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00738,TNP-00783,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00738,TNP-00788,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00739,TNP-00741,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00739,TNP-00753,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00739,TNP-00755,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00739,TNP-00756,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00739,TNP-00759,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00739,TNP-00766,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00739,TNP-00783,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00739,TNP-00788,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00741,TNP-00753,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00741,TNP-00755,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00741,TNP-00756,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00741,TNP-00759,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00741,TNP-00766,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00741,TNP-00783,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00741,TNP-00788,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00747,TNP-00749,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00747,TNP-00762,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00747,TNP-00763,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00747,TNP-00771,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00747,TNP-00787,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00747,TNP-00789,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00749,TNP-00762,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00749,TNP-00763,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00749,TNP-00771,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00749,TNP-00787,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00749,TNP-00789,shared_constituency,ADV-2005,1,0.076923,TNC-84f5b7eec7c0,المنظمة المهنية للفلاحين,14,1,,2011-03-23,true
TNP-00753,TNP-00755,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00753,TNP-00756,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00753,TNP-00759,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00753,TNP-00766,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00753,TNP-00783,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00753,TNP-00788,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00755,TNP-00756,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00755,TNP-00759,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00755,TNP-00766,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
TNP-00755,TNP-00783,shared_constituency,ADV-2005,1,0.076923,TNC-a527c1dc08d3,المنظمة المهنية للأعراف,14,1,,2011-03-23,true
